Nom                                                                 | Id                | Services web | Styles                                                                                    
--------------------------------------------------------------------|-------------------|--------------|-------------------------------------------------------------------------------------------
GDPS.ETA - Couverture nuageuse totale (fraction)                    | GDPS.ETA_NT       | WMS, WCS     | DEFAULT: CLOUD                                                                            
GDPS.ETA - Écart du point de rosée                                  | GDPS.ETA_ES       | WMS, WCS     | DEFAULT: DEWPOINTDEP                                                                      
GDPS.ETA - Température du point de rosée                            | GDPS.ETA_TD       | WMS, WCS     | DEFAULT: DEWPOINT                                                                         
GDPS.ETA - Taux de précipitation instantané (m/s)                   | GDPS.ETA_RT       | WMS, WCS     | DEFAULT: PRECIPPRTMMH                                                                     
GDPS.ETA - Température de l'air                                     | GDPS.ETA_TT       | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPSUMMER, TEMPWINTER, TEMPERATURE-LINEAR       
GDPS.ETA - Hauteur géopotentielle                                   | GDPS.ETA_GZ       | WMS, WCS     | DEFAULT: GPHEIGHT                                                                         
GDPS.ETA - Humidité spécifique                                      | GDPS.ETA_HU       | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                     
GDPS.ETA - Pluie verglaçante accumulée                              | GDPS.ETA_FR       | WMS, WCS     | DEFAULT: CAPA24-LINEAR, PRECIPMM, PRECIPMM-LINEAR                                         
GDPS.ETA - Pression à la surface                                    | GDPS.ETA_P0       | WMS, WCS     | DEFAULT: PRESSURE                                                                         
GDPS.ETA - Précipitations accumulées                                | GDPS.ETA_PR       | WMS, WCS     | DEFAULT: CAPA24-LINEAR, PRECIPMM, PRECIPMM-LINEAR                                         
GDPS.ETA - Pluie accumulée                                          | GDPS.ETA_RN       | WMS, WCS     | DEFAULT: CAPA24-LINEAR, PRECIPMM, PRECIPMM-LINEAR                                         
GDPS.ETA - Neige accumulée                                          | GDPS.ETA_SN       | WMS, WCS     | DEFAULT: PRECIPSNOW-LINEAR                                                                
GDPS.ETA - Température de la surface et du sol (Profondeur/moyenne) | GDPS.ETA_I0       | WMS, WCS     | DEFAULT: TEMPSOIL-NONLINEAR                                                               
GDPS.ETA - Pression au niveau de la mer (contour)                   | GDPS.ETA_PN       | WFS, WMS     | DEFAULT: PRESSURE4_LINE                                                                   
GDPS.ETA - Pression au niveau de la mer                             | GDPS.ETA_PN-SLP   | WMS, WCS     | DEFAULT: PRESSURE4-LINEAR, PRESSURE4, PRESSURESEAHIGH                                     
GDPS.ETA - Vents                                                    | GDPS.ETA_UU       | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Vents à 1000.0 mb                                       | GDPS.PRES_UU.1000 | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Vents à 925.0 mb                                        | GDPS.PRES_UU.925  | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Vents à 850.0 mb                                        | GDPS.PRES_UU.850  | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Vents à 700.0 mb                                        | GDPS.PRES_UU.700  | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Vents à 500.0 mb                                        | GDPS.PRES_UU.500  | WFS, WMS     | DEFAULT: WINDARROW                                                                        
GDPS.PRES - Température de l'air à 1000.0 mb                        | GDPS.PRES_TT.1000 | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR
